datetime,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2019-06-24,0.03909772447406361,-0.003396988633154168,0.05988459992091327,0.16081984958783246,-0.008883895980096463,0.0179405666398705,,0.07871449725460966,0.0015345136709645636,,,0.13628666592811178,-0.8569437757887877,0.06309442098844312,-0.05109211676352977,,,,0.04625784293973904,-0.9990981754853683,-0.21933251721861732,0.051267445771746044,,0.04657051302190445,0.015926077828324184,0.015303056485998475,-0.00808966698730357,-0.017754136867298105,0.019070005198139384,,,,0.03051994010867039,0.07309767638794977,0.023531323490707398,-0.06429336819690695,,-0.04094466824587899,0.02619188077649635,0.00044300870061755117,,0.048044363690157424,,,0.043300073226970014,,,,0.012985716375085872,-0.014325109386134044,0.024911868787753526,0.020394344282588996
2019-06-25,0.04008601273918773,-0.00337537665353009,0.19489874412371663,0.16078696537938195,-0.008908761817323368,0.01811538555352578,,0.07866052406668915,0.0015382463835935264,,,0.13383920354490486,-0.8569421746507142,0.06241521030108867,-0.04940482082529713,,,,0.04663251780427521,-0.999097538629136,-0.22001346396920105,0.05089853265755694,,0.04611841473533453,0.015199212091962086,0.015375395118774341,-0.007803774623132071,-0.017731096113022506,0.01901031907584161,,,,0.030634179792434425,0.07245839323863794,0.023301648814389,-0.06387901090513005,,-0.04071146539257865,0.025981646057480788,0.00046956553600374494,,0.048058453769398886,,,0.04356041082735301,,,,0.012988107761721865,-0.014350027194844784,0.0248386971351067,0.020336552557047877
2019-06-26,0.0407318379967745,-0.003350558851611846,0.5197117185984912,0.1608073140351274,-0.009000561696229446,0.01833275956878606,,0.07864574943983582,0.0015325549913632057,,,0.13128736948374012,-0.8569292558419735,0.0612904177832727,-0.04760604091991955,,,,0.046965159863685296,-0.9990971421625394,-0.2206171708053105,0.05040744360172016,,0.04580709008636045,0.01390221188110935,0.01527964046183366,-0.007489114043281642,-0.01774386677828345,0.018774847706170963,,,,0.030653769076205154,0.07145847797731429,0.023171263126570783,-0.06354700270849671,,-0.04057058224741306,0.025605696866374022,0.000505316362373312,,0.04808844922457313,,,0.04384669414145014,,,,0.012958916981872123,-0.014408844524152536,0.024927563413436445,0.020238608962488455
2019-06-27,0.041459153547575046,-0.003322253215038816,4.888167115855238,0.1605851578284651,-0.009101422480262845,0.018479874342273224,,0.07859857971211826,0.0015172256571358625,,,0.12862434191405078,-0.8568855701110253,0.05995623744842201,-0.046325827437801406,,,,0.047055207802429944,-0.9990970374184357,-0.22134544791131536,0.04981359785928756,,0.04566294539954564,0.011910692833273522,0.015161297001077247,-0.0071136418462480425,-0.017729446492199877,0.018627049303607913,,,,0.03037133234451689,0.07027289690890982,0.023064055811481635,-0.0632830682743497,,-0.040497484486455335,0.025016490787159496,0.0005376375461533994,,0.04805432274042417,,,0.04415270025734251,,,,0.012892220606797185,-0.014457581122585099,0.025279892205378532,0.02007760058167293
2019-06-28,0.0421069483852437,-0.0032989540507593574,-1.5972975120400363,0.16044643068434003,-0.009393139247214766,0.0186884324481287,,0.07857893888876588,0.0015341632919404263,,,0.1258426912559461,-0.8567143622387132,0.05888930395270833,-0.0447333578479492,,,,0.04758333314557322,-0.9990971983675573,-0.22189582480513415,0.04937954361416458,,0.04564312930411858,0.01053866841914704,0.015431628544608465,-0.0068003408780310855,-0.017746116234880427,0.018602238725232888,,,,0.030273696112952546,0.06938536120231519,0.023024600052442272,-0.06285294418089692,,-0.04041060960087737,0.024651578369161452,0.0005534420560336439,,0.04808107038405673,,,0.04461382057679082,,,,0.012936070609240345,-0.014562081310578397,0.02568474520375382,0.019968510920573567
2019-07-01,0.042507966400606945,-0.0032255575517441426,-1.070056323291887,0.16043756001839218,-0.009762526974686749,0.0189150596756619,,0.07845852989869381,0.0015500033754641102,,,0.12293431095884362,-0.8565535355118353,0.05761593551048959,-0.04308672243837635,,,,0.047886432044476436,-0.9990973865775927,-0.2224921392140194,0.04910895664129453,,0.04531772339354376,0.009256749253455612,0.01556274515726534,-0.006377379816873965,-0.017722570715434826,0.01854941773583,,,,0.030279469708864772,0.06825610281270841,0.022917357859422918,-0.06205986707765595,,-0.040284594937731066,0.024345454540075192,0.0005908715253517372,,0.048070491739536175,,,0.045110014482337875,,,,0.013041159340884094,-0.014648089094379145,0.02607727441575425,0.019896236216569992
2019-07-02,0.043119727929687886,-0.003216981433959691,-0.8502578960878272,0.1603530548922988,-0.010050574183434668,0.018920918089814956,,0.07840022659846557,0.0015353500924441782,,,0.11989033859857985,-0.8564698349277279,0.05622540576194731,-0.043975908230300495,,,,0.047567007639399174,-0.9990972313648114,-0.22347569297279954,0.04866206142306988,,0.045467543570287657,0.007790815250665753,0.01542758437664507,-0.005979291281744259,-0.017749627503665353,0.018409174498693493,,,,0.029932492840340538,0.0668950208902271,0.023023235399405383,-0.06182371077500739,,-0.040234317330039286,0.024105715956750054,0.0005982588669392576,,0.047984734598522996,,,0.04565277413926716,,,,0.01305175685484517,-0.014772909355971022,0.026461600199860366,0.019807497116459256
2019-07-03,0.04353005887789683,-0.0032449255829660817,-0.7296946375513962,0.16017039086291343,-0.010271403620295142,0.019009332121047197,,0.07838297789916555,0.0015249492398939528,,,0.11670106567549064,-0.8565873555920949,0.054916145609091416,-0.0436828588737338,,,,0.04784127296698853,-0.9990974087457227,-0.2241043639386078,0.048189218100165895,,0.04554343137984603,0.005774381496361341,0.015327095579957425,-0.005327219264099794,-0.017659078011948503,0.0183982849627466,,,,0.029299958638828408,0.06543620872056477,0.023282831724705143,-0.061520744342849064,,-0.04011234431511994,0.02385020553769964,0.0005163158855368567,,0.04790988246664687,,,0.046156088204338704,,,,0.013002921111843407,-0.014827756654989073,0.026897345592810634,0.01973205003875338
2019-07-04,0.04389543968164397,-0.0033178230333649745,-0.6535389672190998,0.16006126441445057,-0.010462422142179144,0.01942292824969283,,0.07820195470917293,0.0015345525600404324,,,0.11515131060072452,-0.8565864480984079,0.05337730259463251,-0.04395884444754106,,,,0.048187410354545185,-0.9990973558009076,-0.2245132267823539,0.04779759690377429,,0.04587965917710954,0.0040694669997759165,0.015380150537838684,-0.004855329025995322,-0.017635451293464117,0.018363848831616087,,,,0.029001975565631884,0.06390595044972229,0.023501706193780104,-0.0610717869363283,,-0.039747602576751626,0.023626296406747103,0.0006959383784310552,,0.047855605881411446,,,0.04680762078355902,,,,0.013000611679815305,-0.014938708581750946,0.027362162850510387,0.01967946824522661
2019-07-05,0.04417652054888279,-0.00336231477131456,-0.6010714629239216,0.1597556510140928,-0.010626840067951343,0.019650245648121623,,0.07806978719564629,0.0015480724177815745,,,0.11427816384010483,-0.8565431759590735,0.05294252370075481,-0.04316929330288366,,,,0.04847451779726954,-0.9990980189345748,-0.2245898591692018,0.04766332303638882,,0.04598694033802516,0.003682774228753095,0.015594531478500392,-0.004786418453227925,-0.017660000277922288,0.018226395939452127,,,,0.029027463234489688,0.06328331098933944,0.023686823383435657,-0.060853014158381055,,-0.03927076911590886,0.023606523946187584,0.0008182380456821972,,0.047838134483145625,,,0.04763171764480878,,,,0.01298936627778791,-0.015103918886679245,0.02770449268530607,0.019610729242591617
2019-07-08,0.044266977617953826,-0.0034003698244519293,-0.6020978144371046,0.15944017975714705,-0.010676756839401605,0.019739008351969248,,0.07800342460862611,0.0015528713858861684,,,0.11342406576356047,-0.856590233693088,0.052576959034979456,-0.04231973506636415,,,,0.0487028844431871,-0.9990981674718957,-0.2245566842365597,0.047449324385228656,,0.04607163268027119,0.002807596865985409,0.015600684644218338,-0.004688739731983773,-0.017608173704594977,0.01818155866988112,,,,0.0288462678360857,0.06271242219235232,0.023924376466522804,-0.060839429583861675,,-0.038956583905287154,0.023662420409601464,0.0009382504739124088,,0.04758979003224938,,,0.0483680774653712,,,,0.012993868718991235,-0.015285558069216278,0.028038760802359373,0.019529119781697933
2019-07-09,0.04451820757644358,-0.0034102620077111896,-0.5059363441937877,0.15912597087183236,-0.01072655192619492,0.019881825522250582,,0.07793216287342955,0.0015557101117774667,,,0.11258839974441477,-0.8566143699969402,0.05201516613820467,-0.043344712902571914,,,,0.04855329198039924,-0.9990979733971589,-0.22462039962161529,0.04741548039890371,,0.04633208705208485,0.0020952482480114136,0.015641611553847957,-0.004728754198555558,-0.017584845875146186,0.018242220143419464,,,,0.02867885211865883,0.062002324425036705,0.024223769190701544,-0.060490134826498634,,-0.03886057707285937,0.02370526875190999,0.000999126814641145,,0.047282856336573094,,,0.049027231336557786,,,,0.013019528271126273,-0.01544010071183853,0.028377099976537843,0.019595359427933834
2019-07-10,0.04486374453444845,-0.0034301040399152462,-0.5107260575872604,0.15895348307755872,-0.010626830479035222,0.020393248349500806,,0.07801708921529127,0.0015992320036160438,,,0.11177057548638464,-0.856612442692914,0.051790242953555055,-0.04362987955243487,,,,0.04860955998186078,-0.9990974830920899,-0.22461314791692188,0.047660305302704584,,0.04677491077433206,0.002630403158548964,0.015777836558564,-0.004479101169035621,-0.01746465036775736,0.01851778174745889,,,,0.028723055747125924,0.061544674975019455,0.024567451631376296,-0.05999142289906134,,-0.03857515425934347,0.02394248377733002,0.0010761970061939137,,0.04724819313969983,,,0.04980173783582422,,,,0.013042101877801368,-0.015417257331086497,0.028628229369766802,0.019660213109521988
2019-07-11,0.045130630697079926,-0.003450607309798769,-0.5152976034001968,0.15885274336779054,-0.010464221423571183,0.021048357463705758,,0.07811925408672842,0.0016104884217984826,,,0.1120377305065759,-0.8565107680899927,0.05145782386165637,-0.04409289113240326,,,,0.048702985990108284,-0.9990967797495954,-0.22455611289678343,0.047952827520784044,,0.04674958370783096,0.002652629317284447,0.015716882521930656,-0.0042587898890450926,-0.01740979605352764,0.018518477852965655,,,,0.028721735818371976,0.060920247614147924,0.024765432526311037,-0.059829047175790996,,-0.03825708026543975,0.024309511450647362,0.001129120067654179,,0.04724075479280234,,,0.05022090250087226,,,,0.013077044150431122,-0.015451509728739113,0.0287494858913302,0.019617598232420784
2019-07-12,0.045442091964177575,-0.003445362507255325,-0.5196655557489083,0.1586092141377058,-0.010299932948263897,0.0216936297443501,,0.07825547560512339,0.0016363543959688567,,,0.11229261825316925,-0.8564513260456138,0.050961466275390624,-0.044124384852974374,,,,0.048564822772771576,-0.9990955455193754,-0.22459000739668727,0.04830643430327691,,0.04668990554874321,0.0028516289664986694,0.015488495806645707,-0.004035370776131388,-0.01734954671993725,0.018470704141396302,,,,0.028817698749662682,0.06024829092160031,0.024933277511605324,-0.05981442520745532,,-0.037861084964778136,0.02458995040299534,0.0012960957933574086,,0.0470676473985943,,,0.05071862067556284,,,,0.0130116164144507,-0.015454457478866064,0.028817555062853318,0.019597934880739458
2019-07-15,0.04574108265879862,-0.003464018034041816,-0.5565086202376697,0.15823846677182396,-0.010125998544580364,0.022407726374685976,,0.07840628955620349,0.0016533638725967595,,,0.11253606469898517,-0.856540282809002,0.05069718761995234,-0.04430685075117563,,,,0.04850480869274923,-0.9990935878437404,-0.22447500413921517,0.048748905631947385,,0.04649102978914881,0.0029242787171089458,0.015301849933663328,-0.0037562596599235794,-0.017237130511727962,0.01840199514367348,,,,0.02887785087946726,0.059934721008766095,0.02505685561441424,-0.05998248968548038,,-0.037405430512396,0.024757271287272804,0.0014031234143789383,,0.046944375425275006,,,0.05128113873690928,,,,0.013059635249635835,-0.015416445598509243,0.028968098659516137,0.01959915076950831
2019-07-16,0.045694049465165185,-0.0034815625337598377,-0.5324326804876761,0.15805700193687228,-0.010100727760973779,0.023209044932408593,,0.07847167561078987,0.0016629909803560104,,,0.1111096714551983,-0.8566916695905035,0.05013923012058397,-0.04415679128145334,,,,0.04849567306261599,-0.9990916667085264,-0.22425052713196716,0.04918089667821749,,0.04613436079962636,0.0031648723848665132,0.015359633871620234,-0.0036073176578915117,-0.017156836855093383,0.018440611570191258,,,,0.028911804010109093,0.05937982806800561,0.024835274788906174,-0.05978725735069631,,-0.03711871290228064,0.024631814730779848,0.001524366334558487,,0.04677066183999337,,,0.05169436965704744,,,,0.013033285550888408,-0.015397889172461784,0.02908002758372671,0.019592784791882485
2019-07-17,0.04593045274284792,-0.003479608584035912,-0.5671787895261194,0.1578257376042636,-0.010062515945084465,0.023913696648106105,,0.07861735373473723,0.0016718490187273669,,,0.11148078553117534,-0.856634254207662,0.04962144680383776,-0.04413343251444027,,,,0.04813602749323719,-0.9990904124672966,-0.22431684402605936,0.04954508862814421,,0.04632236945293089,0.003743130388754389,0.015037893317001573,-0.003367365886849482,-0.01709704326371786,0.018181803410791345,,,,0.029074820051627218,0.05871133066823755,0.024714951805686905,-0.05946069512602868,,-0.0368704638290109,0.024314622549672073,0.001583431501527559,,0.046718921715227436,,,0.05208273732744517,,,,0.013017293081189582,-0.015331424720206656,0.029063315150048095,0.01954332350617612
2019-07-18,0.04625300566494813,-0.0034316093276421213,-0.6072198946787941,0.1576685765379206,-0.009952095628361178,0.02459685441445328,,0.07883294687333944,0.0016861435719575009,,,0.11183424640904577,-0.8566436149988197,0.04911439595212678,-0.04389368913942894,,,,0.04784902575224275,-0.9990890603025241,-0.22437456577579837,0.04973684896933138,,0.046599177394941446,0.003884581564763013,0.014760714981237068,-0.003159199838106383,-0.017030065507005775,0.017962241155998655,,,,0.029201667363987355,0.05820232935244074,0.02455820323575382,-0.05934702140845798,,-0.03678872520722684,0.024063905564985916,0.0016000642381427258,,0.046677175996414355,,,0.05241983217726985,,,,0.012960982284397429,-0.015295886318780023,0.029168431524515103,0.019525934298785762
2019-07-19,0.04654564552247422,-0.003398050959299448,-0.6538661920722467,0.15767888069717084,-0.009916078548264571,0.02530939434138207,,0.07894648551893906,0.0017124318231992862,,,0.11217128442063859,-0.8567361236966773,0.048712599889118434,-0.04409374488133796,,,,0.04801588764276936,-0.9990879626301268,-0.22428288541819022,0.0498376873107373,,0.04651802969488871,0.0041365432796976135,0.014393391419908622,-0.0029355025685103247,-0.016941648184894364,0.017813252341439264,,,,0.029228782864946547,0.05802304901243323,0.024260507228465015,-0.0594483931909083,,-0.03674350103981471,0.02382149493526384,0.0016732859303372474,,0.04665192096622234,,,0.05234877679700076,,,,0.012860494783368592,-0.015259462194988915,0.029169944157969148,0.01947527668650749
2019-07-22,0.04688565360306718,-0.003338578818970046,-0.6984451665699934,0.15748687849016868,-0.009737697546881781,0.026014015430653292,,0.07918434545658293,0.0017245671670404414,,,0.11249301816362421,-0.8567920527690042,0.04813847603425042,-0.04543963358180541,,,,0.04809290443345694,-0.999087141294431,-0.22459226921222064,0.04989539748888465,,0.04625570357388215,0.004289160857879217,0.014466958472986756,-0.0026602690006048524,-0.016867036610504184,0.01746449210724708,,,,0.029229175275524287,0.057599634530391464,0.02390269084981128,-0.05925301575637526,,-0.03668864589699706,0.023740437483433838,0.0017350150920132782,,0.04682905607459854,,,0.05255033475376356,,,,0.012784546165707065,-0.015205445924472864,0.029187410874854988,0.019462790509950718
2019-07-23,0.047099199592824555,-0.003290653939095317,-0.7409433453680279,0.1572694855790661,-0.009516872182075982,0.026451699484366653,,0.0793916609069405,0.0017661735007862786,,,0.11280046690403316,-0.8568333604208234,0.04778256504136833,-0.045016059123062946,,,,0.04846103642269647,-0.9990867881733548,-0.22464259781688656,0.049851993928311855,,0.046341040452830586,0.004639130083540382,0.014640223235628873,-0.002336804037734721,-0.01683399129688461,0.017248240973119167,,,,0.029298755742030416,0.05746200536667156,0.023574417993870948,-0.059180342770256224,,-0.03668918641967224,0.023842769961055478,0.001817513405554666,,0.04694756869633422,,,0.053172527138056966,,,,0.01265118596449958,-0.015226381320006597,0.02921070616322934,0.019449538452125978
